param	expType	paramValue	species	type	conc	numTypes	growthRate
r	TRUE	0.002325465505713831	6	S-species	1.9e-322	6	1.613319
r	TRUE	0.002325465505713831	7	S-species	2.6e-322	6	1.436066
r	TRUE	0.002325465505713831	8	S-species	0.028992714936176237	6	2.535142
r	TRUE	0.002325465505713831	9	S-species	0.004336478441184781	6	2.132169
r	TRUE	0.002325465505713831	10	S-species	0.008538878517971572	6	2.028718
r	FALSE	0.00244785842701835	1	S-species	0.40804363591107135	10	2.589791
r	FALSE	0.00244785842701835	2	S-species	0.11156033702063103	10	1.685576
r	FALSE	0.00244785842701835	3	S-species	0.3574612948158956	10	2.262087
r	FALSE	0.00244785842701835	4	S-species	0.00797624595546838	10	1.239161
r	FALSE	0.00244785842701835	5	S-species	0.18231108045349204	10	2
r	FALSE	0.00244785842701835	6	S-species	0.06728678820071854	10	1.613319
r	FALSE	0.00244785842701835	7	S-species	0.030845600544385954	10	1.436066
r	FALSE	0.00244785842701835	8	S-species	0.4618312052571751	10	2.535142
r	FALSE	0.00244785842701835	9	S-species	0.17402085158786187	10	2.132169
r	FALSE	0.00244785842701835	10	S-species	0.19866296025330013	10	2.028718
r	TRUE	0.00244785842701835	1	S-species	0.01765529276117131	6	2.589791
r	TRUE	0.00244785842701835	2	S-species	1.2233778564727068e-178	6	1.685576
r	TRUE	0.00244785842701835	3	S-species	0.022405426148694108	6	2.262087
r	TRUE	0.00244785842701835	4	S-species	1.2e-322	6	1.239161
r	TRUE	0.00244785842701835	5	E-species	1.9180637287576898	6	2
r	TRUE	0.00244785842701835	6	S-species	-5.4e-323	6	1.613319
r	TRUE	0.00244785842701835	7	S-species	-4e-323	6	1.436066
r	TRUE	0.00244785842701835	8	S-species	0.02899924078336233	6	2.535142
r	TRUE	0.00244785842701835	9	S-species	0.0043372930659644204	6	2.132169
r	TRUE	0.00244785842701835	10	S-species	0.008539018483118534	6	2.028718
r	FALSE	0.0025766930810205363	1	S-species	0.4080508892514255	10	2.589791
r	FALSE	0.0025766930810205363	2	S-species	0.1115568143411799	10	1.685576
r	FALSE	0.0025766930810205363	3	S-species	0.3574601253784623	10	2.262087
r	FALSE	0.0025766930810205363	4	S-species	0.007975312572176914	10	1.239161
r	FALSE	0.0025766930810205363	5	S-species	0.18231045953527525	10	2
r	FALSE	0.0025766930810205363	6	S-species	0.0672848233102468	10	1.613319
r	FALSE	0.0025766930810205363	7	S-species	0.03084468537577413	10	1.436066
r	FALSE	0.0025766930810205363	8	S-species	0.46183550544560054	10	2.535142
r	FALSE	0.0025766930810205363	9	S-species	0.17402081846108353	10	2.132169
r	FALSE	0.0025766930810205363	10	S-species	0.19866056632877505	10	2.028718
r	TRUE	0.0025766930810205363	1	S-species	0.017662262851805565	6	2.589791
r	TRUE	0.0025766930810205363	2	S-species	2.900239091066527e-186	6	1.685576
r	TRUE	0.0025766930810205363	3	S-species	0.022408340450628266	6	2.262087
r	TRUE	0.0025766930810205363	4	S-species	2e-323	6	1.239161
r	TRUE	0.0025766930810205363	5	E-species	1.9180459709753819	6	2
r	TRUE	0.0025766930810205363	6	S-species	-4e-323	6	1.613319
r	TRUE	0.0025766930810205363	7	S-species	1e-323	6	1.436066
r	TRUE	0.0025766930810205363	8	S-species	0.02900610977766202	6	2.535142
r	TRUE	0.0025766930810205363	9	S-species	0.004338150492582414	6	2.132169
r	TRUE	0.0025766930810205363	10	S-species	0.00853916545193978	6	2.028718
r	FALSE	0.0027123085062832892	1	S-species	0.4080585245700832	10	2.589791
r	FALSE	0.0027123085062832892	2	S-species	0.11155310615793772	10	1.685576
r	FALSE	0.0027123085062832892	3	S-species	0.3574588942876489	10	2.262087
r	FALSE	0.0027123085062832892	4	S-species	0.0079743300848555	10	1.239161
r	FALSE	0.0027123085062832892	5	S-species	0.18230980593292573	10	2
r	FALSE	0.0027123085062832892	6	S-species	0.06728275497184953	10	1.613319
r	FALSE	0.0027123085062832892	7	S-species	0.030843722061713756	10	1.436066
r	FALSE	0.0027123085062832892	8	S-species	0.4618400320380342	10	2.535142
r	FALSE	0.0027123085062832892	9	S-species	0.17402078358838413	10	2.132169
r	FALSE	0.0027123085062832892	10	S-species	0.19865804630656736	10	2.028718
r	TRUE	0.0027123085062832892	1	S-species	0.017669600007158046	6	2.589791
r	TRUE	0.0027123085062832892	2	S-species	4.158151009952167e-194	6	1.685576
r	TRUE	0.0027123085062832892	3	S-species	0.022411407466499125	6	2.262087
r	TRUE	0.0027123085062832892	4	S-species	3e-323	6	1.239161
r	TRUE	0.0027123085062832892	5	E-species	1.9180272798611233	6	2
r	TRUE	0.0027123085062832892	6	S-species	-3.5e-323	6	1.613319
r	TRUE	0.0027123085062832892	7	S-species	-1.2e-322	6	1.436066
r	TRUE	0.0027123085062832892	8	S-species	0.02901333994532185	6	2.535142
r	TRUE	0.0027123085062832892	9	S-species	0.004339052965912454	6	2.132169
r	TRUE	0.0027123085062832892	10	S-species	0.008539319753985555	6	2.028718
r	FALSE	0.002855061585504392	1	S-species	0.4080665619953184	10	2.589791
r	FALSE	0.002855061585504392	2	S-species	0.111549202696785	10	1.685576
r	FALSE	0.002855061585504392	3	S-species	0.3574575982872994	10	2.262087
r	FALSE	0.002855061585504392	4	S-species	0.007973295911394614	10	1.239161
r	FALSE	0.002855061585504392	5	S-species	0.18230911792576937	10	2
r	FALSE	0.002855061585504392	6	S-species	0.06728057773737306	10	1.613319
r	FALSE	0.002855061585504392	7	S-species	0.03084270807053762	10	1.436066
r	FALSE	0.002855061585504392	8	S-species	0.4618447969589357	10	2.535142
r	FALSE	0.002855061585504392	9	S-species	0.17402074687761301	10	2.132169
r	FALSE	0.002855061585504392	10	S-species	0.19865539353897382	10	2.028718
r	TRUE	0.002855061585504392	1	S-species	0.01767732357006034	6	2.589791
r	TRUE	0.002855061585504392	2	S-species	3.3142954845270077e-202	6	1.685576
r	TRUE	0.002855061585504392	3	S-species	0.022414635161806442	6	2.262087
r	TRUE	0.002855061585504392	4	S-species	-8.4e-323	6	1.239161
r	TRUE	0.002855061585504392	5	E-species	1.9180076064303422	6	2
r	TRUE	0.002855061585504392	6	S-species	1.4e-322	6	1.613319
r	TRUE	0.002855061585504392	7	S-species	1.93e-322	6	1.436066
r	TRUE	0.002855061585504392	8	S-species	0.029020950257698	6	2.535142
r	TRUE	0.002855061585504392	9	S-species	0.004340002848138881	6	2.132169
r	TRUE	0.002855061585504392	10	S-species	0.008539481731954204	6	2.028718
r	FALSE	0.0030053279846815016	1	S-species	0.40807502271739715	10	2.589791
r	FALSE	0.0030053279846815016	2	S-species	0.11154509366801221	10	1.685576
r	FALSE	0.0030053279846815016	3	S-species	0.35745623394866644	10	2.262087
r	FALSE	0.0030053279846815016	4	S-species	0.007972207334034108	10	1.239161
r	FALSE	0.0030053279846815016	5	S-species	0.18230839370252094	10	2
r	FALSE	0.0030053279846815016	6	S-species	0.06727828587153767	10	1.613319
r	FALSE	0.0030053279846815016	7	S-species	0.030841640737581808	10	1.436066
r	FALSE	0.0030053279846815016	8	S-species	0.46184981276128273	10	2.535142
r	FALSE	0.0030053279846815016	9	S-species	0.17402070823174165	10	2.132169
r	FALSE	0.0030053279846815016	10	S-species	0.19865260102722532	10	2.028718
r	TRUE	0.0030053279846815016	1	S-species	0.017685453903958027	6	2.589791
r	TRUE	0.0030053279846815016	2	S-species	7.974523066918744e-211	6	1.685576
r	TRUE	0.0030053279846815016	3	S-species	0.022418031913557485	6	2.262087
r	TRUE	0.0030053279846815016	4	S-species	8e-323	6	1.239161
r	TRUE	0.0030053279846815016	5	E-species	1.9179868991350948	6	2
r	TRUE	0.0030053279846815016	6	S-species	2.5e-323	6	1.613319
r	TRUE	0.0030053279846815016	7	S-species	-5.4e-323	6	1.436066
r	TRUE	0.0030053279846815016	8	S-species	0.029028960680613496	6	2.535142
r	TRUE	0.0030053279846815016	9	S-species	0.004341002624841359	6	2.132169
r	TRUE	0.0030053279846815016	10	S-species	0.008539651741934594	6	2.028718
r	FALSE	0.003163503141706882	1	S-species	0.40808392904475477	10	2.589791
r	FALSE	0.003163503141706882	2	S-species	0.11154076823905762	10	1.685576
r	FALSE	0.003163503141706882	3	S-species	0.3574547976611967	10	2.262087
r	FALSE	0.003163503141706882	4	S-species	0.007971061492250865	10	1.239161
r	FALSE	0.003163503141706882	5	S-species	0.1823076313565098	10	2
r	FALSE	0.003163503141706882	6	S-species	0.06727587333678468	10	1.613319
r	FALSE	0.003163503141706882	7	S-species	0.030840517258212803	10	1.436066
r	FALSE	0.003163503141706882	8	S-species	0.46185509265974756	10	2.535142
r	FALSE	0.003163503141706882	9	S-species	0.17402066754860343	10	2.132169
r	FALSE	0.003163503141706882	10	S-species	0.19864966140288148	10	2.028718
r	TRUE	0.003163503141706882	1	S-species	0.01769401244690758	6	2.589791
r	TRUE	0.003163503141706882	2	S-species	1.6178716687469554e-219	6	1.685576
r	TRUE	0.003163503141706882	3	S-species	0.022421606531099786	6	2.262087
r	TRUE	0.003163503141706882	4	S-species	-8.4e-323	6	1.239161
r	TRUE	0.003163503141706882	5	E-species	1.9179651037307162	6	2
r	TRUE	0.003163503141706882	6	S-species	4e-323	6	1.613319
r	TRUE	0.003163503141706882	7	S-species	-1.04e-322	6	1.436066
r	TRUE	0.003163503141706882	8	S-species	0.02903739222627258	6	2.535142
r	TRUE	0.003163503141706882	9	S-species	0.004342054911390451	6	2.132169
r	TRUE	0.003163503141706882	10	S-species	0.008539830153613495	6	2.028718
r	FALSE	0.0033300033069934374	1	S-species	0.4080933044631585	10	2.589791
r	FALSE	0.0033300033069934374	2	S-species	0.11153621500579712	10	1.685576
r	FALSE	0.0033300033069934374	3	S-species	0.3574532856228165	10	2.262087
r	FALSE	0.0033300033069934374	4	S-species	0.007969855375274806	10	1.239161
r	FALSE	0.0033300033069934374	5	S-species	0.18230682888065347	10	2
r	FALSE	0.0033300033069934374	6	S-species	0.06727333377732153	10	1.613319
r	FALSE	0.0033300033069934374	7	S-species	0.030839334680490445	10	1.436066
r	FALSE	0.0033300033069934374	8	S-species	0.4618606505656354	10	2.535142
r	FALSE	0.0033300033069934374	9	S-species	0.17402062472061985	10	2.132169
r	FALSE	0.0033300033069934374	10	S-species	0.19864656690823224	10	2.028718
r	TRUE	0.0033300033069934374	1	S-species	0.017703021768446136	6	2.589791
r	TRUE	0.0033300033069934374	2	S-species	1.8927270791694888e-228	6	1.685576
r	TRUE	0.0033300033069934374	3	S-species	0.0224253682779627	6	2.262087
r	TRUE	0.0033300033069934374	4	S-species	-1e-323	6	1.239161
r	TRUE	0.0033300033069934374	5	E-species	1.9179421631356177	6	2
r	TRUE	0.0033300033069934374	6	S-species	2.5e-323	6	1.613319
r	TRUE	0.0033300033069934374	7	S-species	1.04e-322	6	1.436066
r	TRUE	0.0033300033069934374	8	S-species	0.029046267007863082	6	2.535142
r	TRUE	0.0033300033069934374	9	S-species	0.0043431624596692855	6	2.132169
r	TRUE	0.0033300033069934374	10	S-species	0.008540017350440889	6	2.028718
r	FALSE	0.0035052666388705215	1	S-species	0.4081031736980187	10	2.589791
r	FALSE	0.0035052666388705215	2	S-species	0.1115314219623075	10	1.685576
r	FALSE	0.0035052666388705215	3	S-species	0.35745169382969033	10	2.262087
r	FALSE	0.0035052666388705215	4	S-species	0.007968585814214372	10	1.239161
r	FALSE	0.0035052666388705215	5	S-species	0.1823059841621668	10	2
r	FALSE	0.0035052666388705215	6	S-species	0.06727066050232189	10	1.613319
r	FALSE	0.0035052666388705215	7	S-species	0.030838089897448052	10	1.436066
r	FALSE	0.0035052666388705215	8	S-species	0.4618665011236672	10	2.535142
r	FALSE	0.0035052666388705215	9	S-species	0.17402057963451265	10	2.132169
r	FALSE	0.0035052666388705215	10	S-species	0.19864330937565258	10	2.028718
r	TRUE	0.0035052666388705215	1	S-species	0.017712505629488205	6	2.589791
r	TRUE	0.0035052666388705215	2	S-species	9.306412270409742e-238	6	1.685576
r	TRUE	0.0035052666388705215	3	S-species	0.022429326894751578	6	2.262087
r	TRUE	0.0035052666388705215	4	S-species	-5e-324	6	1.239161
r	TRUE	0.0035052666388705215	5	E-species	1.9179180172838945	6	2
r	TRUE	0.0035052666388705215	6	S-species	-5e-323	6	1.613319
r	TRUE	0.0035052666388705215	7	S-species	1.4e-322	6	1.436066
r	TRUE	0.0035052666388705215	8	S-species	0.02905560829698308	6	2.535142
r	TRUE	0.0035052666388705215	9	S-species	0.004344328165137483	6	2.132169
r	TRUE	0.0035052666388705215	10	S-species	0.008540213729745188	6	2.028718
r	FALSE	0.003689754356632193	1	S-species	0.40811356278001754	10	2.589791
r	FALSE	0.003689754356632193	2	S-species	0.11152637646902203	10	1.685576
r	FALSE	0.003689754356632193	3	S-species	0.35745001806542326	10	2.262087
r	FALSE	0.003689754356632193	4	S-species	0.007967249473771067	10	1.239161
r	FALSE	0.003689754356632193	5	S-species	0.18230509497699082	10	2
r	FALSE	0.003689754356632193	6	S-species	0.06726784646823644	10	1.613319
r	FALSE	0.003689754356632193	7	S-species	0.030836779638969726	10	1.436066
r	FALSE	0.003689754356632193	8	S-species	0.4618726597507169	10	2.535142
r	FALSE	0.003689754356632193	9	S-species	0.17402053217099867	10	2.132169
r	FALSE	0.003689754356632193	10	S-species	0.19863988020585366	10	2.028718
r	TRUE	0.003689754356632193	1	S-species	0.017722489045413223	6	2.589791
r	TRUE	0.003689754356632193	2	S-species	2.1248934967833964e-247	6	1.685576
r	TRUE	0.003689754356632193	3	S-species	0.02243349262313996	6	2.262087
r	TRUE	0.003689754356632193	4	S-species	-1.53e-322	6	1.239161
r	TRUE	0.003689754356632193	5	E-species	1.9178926029703662	6	2
r	TRUE	0.003689754356632193	6	S-species	-1.24e-322	6	1.613319
r	TRUE	0.003689754356632193	7	S-species	-6.4e-323	6	1.436066
r	TRUE	0.003689754356632193	8	S-species	0.029065440584036532	6	2.535142
r	TRUE	0.003689754356632193	9	S-species	0.004345555074254215	6	2.132169
r	TRUE	0.003689754356632193	10	S-species	0.00854041970279006	6	2.028718
r	FALSE	0.003883951954272182	1	S-species	0.40812449911423143	10	2.589791
r	FALSE	0.003883951954272182	2	S-species	0.11152106521919133	10	1.685576
r	FALSE	0.003883951954272182	3	S-species	0.35744825388967627	10	2.262087
r	FALSE	0.003883951954272182	4	S-species	0.007965842843521974	10	1.239161
r	FALSE	0.003883951954272182	5	S-species	0.1823041589839285	10	2
r	FALSE	0.003883951954272182	6	S-species	0.06726488426016633	10	1.613319
r	FALSE	0.003883951954272182	7	S-species	0.030835400463244053	10	1.436066
r	FALSE	0.003883951954272182	8	S-species	0.4618791426766	10	2.535142
r	FALSE	0.003883951954272182	9	S-species	0.1740204822044701	10	2.132169
r	FALSE	0.003883951954272182	10	S-species	0.19863627034496983	10	2.028718
r	TRUE	0.003883951954272182	1	S-species	0.01773299835251503	6	2.589791
r	TRUE	0.003883951954272182	2	S-species	3.661240137384546e-257	6	1.685576
r	TRUE	0.003883951954272182	3	S-species	0.02243787623100623	6	2.262087
r	TRUE	0.003883951954272182	4	S-species	-4e-323	6	1.239161
r	TRUE	0.003883951954272182	5	E-species	1.9178658536876916	6	2
r	TRUE	0.003883951954272182	6	S-species	-7.4e-323	6	1.613319
r	TRUE	0.003883951954272182	7	S-species	-4e-323	6	1.436066
r	TRUE	0.003883951954272182	8	S-species	0.0290757896417472	6	2.535142
r	TRUE	0.003883951954272182	9	S-species	0.004346846392277728	6	2.132169
r	TRUE	0.003883951954272182	10	S-species	0.008540635694762207	6	2.028718
r	FALSE	0.004088370478099675	1	S-species	0.40813601155293994	10	2.589791
r	FALSE	0.004088370478099675	2	S-species	0.11151547420355865	10	1.685576
r	FALSE	0.004088370478099675	3	S-species	0.35744639662616007	10	2.262087
r	FALSE	0.004088370478099675	4	S-species	0.007964362228747825	10	1.239161
r	FALSE	0.004088370478099675	5	S-species	0.18230317371847077	10	2
r	FALSE	0.004088370478099675	6	S-species	0.06726176607224989	10	1.613319
r	FALSE	0.004088370478099675	7	S-species	0.030833948747772552	10	1.436066
r	FALSE	0.004088370478099675	8	S-species	0.4618859669870242	10	2.535142
r	FALSE	0.004088370478099675	9	S-species	0.17402042960265623	10	2.132169
r	FALSE	0.004088370478099675	10	S-species	0.19863247026042008	10	2.028718
r	TRUE	0.004088370478099675	1	S-species	0.017744061277996128	6	2.589791
r	TRUE	0.004088370478099675	2	S-species	2.3500936181333663e-267	6	1.685576
r	TRUE	0.004088370478099675	3	S-species	0.02244248903876267	6	2.262087
r	TRUE	0.004088370478099675	4	S-species	5e-323	6	1.239161
r	TRUE	0.004088370478099675	5	E-species	1.917837699455151	6	2
r	TRUE	0.004088370478099675	6	S-species	0	6	1.613319
r	TRUE	0.004088370478099675	7	S-species	5e-324	6	1.436066
r	TRUE	0.004088370478099675	8	S-species	0.02908668259195043	6	2.535142
r	TRUE	0.004088370478099675	9	S-species	0.004348205491460078	6	2.132169
r	TRUE	0.004088370478099675	10	S-species	0.008540862144679756	6	2.028718
r	FALSE	0.0043035478715980026	1	S-species	0.4081481304723148	10	2.589791
r	FALSE	0.0043035478715980026	2	S-species	0.11150958867315305	10	1.685576
r	FALSE	0.0043035478715980026	3	S-species	0.35744444134997355	10	2.262087
r	FALSE	0.0043035478715980026	4	S-species	0.00796280374078312	10	1.239161
r	FALSE	0.0043035478715980026	5	S-species	0.18230213658629627	10	2
r	FALSE	0.0043035478715980026	6	S-species	0.06725848368700932	10	1.613319
r	FALSE	0.0043035478715980026	7	S-species	0.030832420679909548	10	1.436066
r	FALSE	0.0043035478715980026	8	S-species	0.46189315066881914	10	2.535142
r	FALSE	0.0043035478715980026	9	S-species	0.17402037422626693	10	2.132169
r	FALSE	0.0043035478715980026	10	S-species	0.19862846991547464	10	2.028718
r	TRUE	0.0043035478715980026	1	S-species	0.01775570701369717	6	2.589791
r	TRUE	0.0043035478715980026	2	S-species	4.043161220100425e-278	6	1.685576
r	TRUE	0.0043035478715980026	3	S-species	0.022447342946925956	6	2.262087
r	TRUE	0.0043035478715980026	4	S-species	-1.5e-323	6	1.239161
r	TRUE	0.0043035478715980026	5	E-species	1.9178080666386859	6	2
r	TRUE	0.0043035478715980026	6	S-species	7.4e-323	6	1.613319
r	TRUE	0.0043035478715980026	7	S-species	5e-324	6	1.436066
r	TRUE	0.0043035478715980026	8	S-species	0.029098147975827285	6	2.535142
r	TRUE	0.0043035478715980026	9	S-species	0.004349635919655937	6	2.132169
r	TRUE	0.0043035478715980026	10	S-species	0.00854109950520794	6	2.028718
r	FALSE	0.0045300503910654065	1	S-species	0.4081608878532045	10	2.589791
r	FALSE	0.0045300503910654065	2	S-species	0.11150339310009974	10	1.685576
r	FALSE	0.0045300503910654065	3	S-species	0.35744238287425006	10	2.262087
r	FALSE	0.0045300503910654065	4	S-species	0.007961163286864005	10	1.239161
r	FALSE	0.0045300503910654065	5	S-species	0.18230104485642828	10	2
r	FALSE	0.0045300503910654065	6	S-species	0.0672550284536022	10	1.613319
r	FALSE	0.0045300503910654065	7	S-species	0.030830812246909717	10	1.436066
r	FALSE	0.0045300503910654065	8	S-species	0.4619007126575663	10	2.535142
r	FALSE	0.0045300503910654065	9	S-species	0.17402031592861716	10	2.132169
r	FALSE	0.0045300503910654065	10	S-species	0.19862425874245787	10	2.028718
r	TRUE	0.0045300503910654065	1	S-species	0.017767966293765088	6	2.589791
r	TRUE	0.0045300503910654065	2	S-species	8.329702619868807e-289	6	1.685576
r	TRUE	0.0045300503910654065	3	S-species	0.0224524504649793	6	2.262087
r	TRUE	0.0045300503910654065	4	S-species	-7.4e-323	6	1.239161
r	TRUE	0.0045300503910654065	5	E-species	1.9177768777617656	6	2
r	TRUE	0.0045300503910654065	6	S-species	1.24e-322	6	1.613319
r	TRUE	0.0045300503910654065	7	S-species	5.4e-323	6	1.436066
r	TRUE	0.0045300503910654065	8	S-species	0.02911021582775581	6	2.535142
r	TRUE	0.0045300503910654065	9	S-species	0.004351141409365608	6	2.132169
r	TRUE	0.0045300503910654065	10	S-species	0.008541348242368631	6	2.028718
r	FALSE	0.00476847409576318	1	S-species	0.40817431736623133	10	2.589791
r	FALSE	0.00476847409576318	2	S-species	0.11149687113633919	10	1.685576
r	FALSE	0.00476847409576318	3	S-species	0.3574402157360712	10	2.262087
r	FALSE	0.00476847409576318	4	S-species	0.007959436559447555	10	1.239161
r	FALSE	0.00476847409576318	5	S-species	0.1822998956540307	10	2
r	FALSE	0.00476847409576318	6	S-species	0.06725139126491961	10	1.613319
r	FALSE	0.00476847409576318	7	S-species	0.030829119225457655	10	1.436066
r	FALSE	0.00476847409576318	8	S-species	0.46190867288775916	10	2.535142
r	FALSE	0.00476847409576318	9	S-species	0.17402025455523096	10	2.132169
r	FALSE	0.00476847409576318	10	S-species	0.19861982561451255	10	2.028718
r	TRUE	0.00476847409576318	1	S-species	0.01778087147647305	6	2.589791
r	TRUE	0.00476847409576318	2	S-species	3.21778266025852e-300	6	1.685576
r	TRUE	0.00476847409576318	3	S-species	0.022457824741578064	6	2.262087
r	TRUE	0.00476847409576318	4	S-species	1.5e-323	6	1.239161
r	TRUE	0.00476847409576318	5	E-species	1.9177440513066264	6	2
r	TRUE	0.00476847409576318	6	S-species	7e-323	6	1.613319
r	TRUE	0.00476847409576318	7	S-species	-4e-323	6	1.436066
r	TRUE	0.00476847409576318	8	S-species	0.0291229177529616	6	2.535142
r	TRUE	0.00476847409576318	9	S-species	0.0043527258872333345	6	2.132169
r	TRUE	0.00476847409576318	10	S-species	0.008541608835127655	6	2.028718
r	FALSE	0.005019446416492671	1	S-species	0.4081884544614367	10	2.589791
r	FALSE	0.005019446416492671	2	S-species	0.11149000557014324	10	1.685576
r	FALSE	0.005019446416492671	3	S-species	0.3574379341816074	10	2.262087
r	FALSE	0.005019446416492671	4	S-species	0.007957619024975764	10	1.239161
r	FALSE	0.005019446416492671	5	S-species	0.18229868595282223	10	2
r	FALSE	0.005019446416492671	6	S-species	0.06724756253346795	10	1.613319
r	FALSE	0.005019446416492671	7	S-species	0.03082733717065305	10	1.436066
r	FALSE	0.005019446416492671	8	S-species	0.46191705234562386	10	2.535142
r	FALSE	0.005019446416492671	9	S-species	0.1740201899434237	10	2.132169
r	FALSE	0.005019446416492671	10	S-species	0.19861515881584602	10	2.028718
r	TRUE	0.005019446416492671	1	S-species	0.01779445663041796	6	2.589791
r	TRUE	0.005019446416492671	2	S-species	1.526543626717e-311	6	1.685576
r	TRUE	0.005019446416492671	3	S-species	0.02246347959615049	6	2.262087
r	TRUE	0.005019446416492671	4	S-species	1e-323	6	1.239161
r	TRUE	0.005019446416492671	5	E-species	1.9177095015054082	6	2
r	TRUE	0.005019446416492671	6	S-species	-2.5e-323	6	1.613319
r	TRUE	0.005019446416492671	7	S-species	-1.04e-322	6	1.436066
r	TRUE	0.005019446416492671	8	S-species	0.02913628700915833	6	2.535142
r	TRUE	0.005019446416492671	9	S-species	0.0043543934840224174	6	2.132169
r	TRUE	0.005019446416492671	10	S-species	0.00854188177484231	6	2.028718
r	FALSE	0.005283627806728969	1	S-species	0.40820333646272156	10	2.589791
r	FALSE	0.005283627806728969	2	S-species	0.11148277828030853	10	1.685576
r	FALSE	0.005283627806728969	3	S-species	0.3574355321504401	10	2.262087
r	FALSE	0.005283627806728969	4	S-species	0.00795570591205538	10	1.239161
r	FALSE	0.005283627806728969	5	S-species	0.1822974125670915	10	2
r	FALSE	0.005283627806728969	6	S-species	0.06724353216597118	10	1.613319
r	FALSE	0.005283627806728969	7	S-species	0.030825461404423417	10	1.436066
r	FALSE	0.005283627806728969	8	S-species	0.46192587312475086	10	2.535142
r	FALSE	0.005283627806728969	9	S-species	0.17402012192186136	10	2.132169
r	FALSE	0.005283627806728969	10	S-species	0.19861024601037577	10	2.028718
r	TRUE	0.005283627806728969	1	S-species	0.01780875762533373	6	2.589791
r	TRUE	0.005283627806728969	2	S-species	3.5e-322	6	1.685576
r	TRUE	0.005283627806728969	3	S-species	0.022469429551947646	6	2.262087
r	TRUE	0.005283627806728969	4	S-species	4.4e-323	6	1.239161
r	TRUE	0.005283627806728969	5	E-species	1.9176731381207	6	2
r	TRUE	0.005283627806728969	6	S-species	-9.4e-323	6	1.613319
r	TRUE	0.005283627806728969	7	S-species	6e-323	6	1.436066
r	TRUE	0.005283627806728969	8	S-species	0.029150358592379265	6	2.535142
r	TRUE	0.005283627806728969	9	S-species	0.0043561485450901525	6	2.132169
r	TRUE	0.005283627806728969	10	S-species	0.008542167564549362	6	2.028718
r	FALSE	0.0055617134806563665	1	S-species	0.4082190026673436	10	2.589791
r	FALSE	0.0055617134806563665	2	S-species	0.11147517018790029	10	1.685576
r	FALSE	0.0055617134806563665	3	S-species	0.3574330032590202	10	2.262087
r	FALSE	0.0055617134806563665	4	S-species	0.007953692199023877	10	1.239161
r	FALSE	0.0055617134806563665	5	S-species	0.18229607214328913	10	2
r	FALSE	0.0055617134806563665	6	S-species	0.06723928953662303	10	1.613319
r	FALSE	0.0055617134806563665	7	S-species	0.03082348700333512	10	1.436066
r	FALSE	0.0055617134806563665	8	S-species	0.46193515848468214	10	2.535142
r	FALSE	0.0055617134806563665	9	S-species	0.1740200503100963	10	2.132169
r	FALSE	0.0055617134806563665	10	S-species	0.19860507420868626	10	2.028718
r	TRUE	0.0055617134806563665	1	S-species	0.01782381222777279	6	2.589791
r	TRUE	0.0055617134806563665	2	S-species	-1.19e-321	6	1.685576
r	TRUE	0.0055617134806563665	3	S-species	0.022475689870596248	6	2.262087
r	TRUE	0.0055617134806563665	4	S-species	1e-323	6	1.239161
r	TRUE	0.0055617134806563665	5	E-species	1.9176348662149632	6	2
r	TRUE	0.0055617134806563665	6	S-species	0	6	1.613319
r	TRUE	0.0055617134806563665	7	S-species	7.4e-323	6	1.436066
r	TRUE	0.0055617134806563665	8	S-species	0.029165169327209667	6	2.535142
r	TRUE	0.0055617134806563665	9	S-species	0.0043579956413862826	6	2.132169
r	TRUE	0.0055617134806563665	10	S-species	0.008542466718071762	6	2.028718
r	FALSE	0.005854435242679365	1	S-species	0.40823549445074225	10	2.589791
r	FALSE	0.005854435242679365	2	S-species	0.11146716120541547	10	1.685576
r	FALSE	0.005854435242679365	3	S-species	0.35743034078321084	10	2.262087
r	FALSE	0.005854435242679365	4	S-species	0.007951572600870024	10	1.239161
r	FALSE	0.005854435242679365	5	S-species	0.18229466115117604	10	2
r	FALSE	0.005854435242679365	6	S-species	0.06723482345891847	10	1.613319
r	FALSE	0.005854435242679365	7	S-species	0.030821408785771963	10	1.436066
r	FALSE	0.005854435242679365	8	S-species	0.4619449329126148	10	2.535142
r	FALSE	0.005854435242679365	9	S-species	0.17401997491807683	10	2.132169
r	FALSE	0.005854435242679365	10	S-species	0.19859962973320322	10	2.028718
r	TRUE	0.005854435242679365	1	S-species	0.017839660201920605	6	2.589791
r	TRUE	0.005854435242679365	2	S-species	-2.297e-321	6	1.685576
r	TRUE	0.005854435242679365	3	S-species	0.022482276588208963	6	2.262087
r	TRUE	0.005854435242679365	4	S-species	-6.4e-323	6	1.239161
r	TRUE	0.005854435242679365	5	E-species	1.9175945859083126	6	2
r	TRUE	0.005854435242679365	6	S-species	8e-323	6	1.613319
r	TRUE	0.005854435242679365	7	S-species	5e-324	6	1.436066
r	TRUE	0.005854435242679365	8	S-species	0.029180757961639672	6	2.535142
r	TRUE	0.005854435242679365	9	S-species	0.0043599395809994935	6	2.132169
r	TRUE	0.005854435242679365	10	S-species	0.008542779758918975	6	2.028718
r	FALSE	0.006162563413223747	1	S-species	0.4082528553769899	10	2.589791
r	FALSE	0.006162563413223747	2	S-species	0.11145873018322267	10	1.685576
r	FALSE	0.006162563413223747	3	S-species	0.3574275376398636	10	2.262087
r	FALSE	0.006162563413223747	4	S-species	0.007949341555476126	10	1.239161
