param	expType	paramValue	species	type	conc	growthRate	excessProd	numTypes
m	FALSE	22.593554112329606	1	S-species	4.544673148342597	2.589791	0.4798306769493336	10
m	FALSE	22.593554112329606	2	S-species	1.2974078858185956	1.685576	0.4798306769493336	10
m	FALSE	22.593554112329606	3	S-species	3.6681204165350403	2.262087	0.4798306769493336	10
m	FALSE	22.593554112329606	4	S-species	0.4449233570739285	1.239161	0.4798306769493336	10
m	FALSE	22.593554112329606	5	S-species	2.1441371631994794	2	0.4798306769493336	10
m	FALSE	22.593554112329606	6	S-species	0.910056589186661	1.613319	0.4798306769493336	10
m	FALSE	22.593554112329606	7	S-species	0.6787708413612807	1.436066	0.4798306769493336	10
m	FALSE	22.593554112329606	8	S-species	4.852848637968386	2.535142	0.4798306769493336	10
m	FALSE	22.593554112329606	9	S-species	1.953776180792075	2.132169	0.4798306769493336	10
m	FALSE	22.593554112329606	10	S-species	2.0988398920515636	2.028718	0.4798306769493336	10
m	TRUE	22.593554112329606	1	S-species	0.07948387096774201	2.589791	2	6
m	TRUE	22.593554112329606	2	S-species	0	1.685576	2	6
m	TRUE	22.593554112329606	3	S-species	0.03448275862068963	2.262087	2	6
m	TRUE	22.593554112329606	4	S-species	0	1.239161	2	6
m	TRUE	22.593554112329606	5	E-species	22.387331817716543	2	2	6
m	TRUE	22.593554112329606	6	S-species	0	1.613319	2	6
m	TRUE	22.593554112329606	7	S-species	0	1.436066	2	6
m	TRUE	22.593554112329606	8	S-species	0.07974137931034486	2.535142	2	6
m	TRUE	22.593554112329606	9	S-species	0.010000000000000009	2.132169	2	6
m	TRUE	22.593554112329606	10	S-species	0.002514285714285729	2.028718	2	6
m	FALSE	23.782688538819798	1	S-species	4.777792153071273	2.589791	0.4690295228801999	10
m	FALSE	23.782688538819798	2	S-species	1.3686143908119957	1.685576	0.4690295228801999	10
m	FALSE	23.782688538819798	3	S-species	3.8592401213328955	2.262087	0.4690295228801999	10
m	FALSE	23.782688538819798	4	S-species	0.47188471990824754	1.239161	0.4690295228801999	10
m	FALSE	23.782688538819798	5	S-species	2.258105836996113	2	0.4690295228801999	10
m	FALSE	23.782688538819798	6	S-species	0.960576756664263	1.613319	0.4690295228801999	10
m	FALSE	23.782688538819798	7	S-species	0.7178048635885991	1.436066	0.4690295228801999	10
m	FALSE	23.782688538819798	8	S-species	5.102125053722688	2.535142	0.4690295228801999	10
m	FALSE	23.782688538819798	9	S-species	2.056531743721926	2.132169	0.4690295228801999	10
m	FALSE	23.782688538819798	10	S-species	2.2100128990017973	2.028718	0.4690295228801999	10
m	TRUE	23.782688538819798	1	S-species	0.07948387096774195	2.589791	2	6
m	TRUE	23.782688538819798	2	S-species	0	1.685576	2	6
m	TRUE	23.782688538819798	3	S-species	0.034482758620689655	2.262087	2	6
m	TRUE	23.782688538819798	4	S-species	0	1.239161	2	6
m	TRUE	23.782688538819798	5	E-species	23.576466244206735	2	2	6
m	TRUE	23.782688538819798	6	S-species	0	1.613319	2	6
m	TRUE	23.782688538819798	7	S-species	0	1.436066	2	6
m	TRUE	23.782688538819798	8	S-species	0.07974137931034482	2.535142	2	6
m	TRUE	23.782688538819798	9	S-species	0.009999999999999988	2.132169	2	6
m	TRUE	23.782688538819798	10	S-species	0.0025142857142857133	2.028718	2	6
m	FALSE	25.03440898773187	1	S-species	5.023074339810093	2.589791	0.4584364567888482	10
m	FALSE	25.03440898773187	2	S-species	1.4436181006577704	1.685576	0.4584364567888482	10
m	FALSE	25.03440898773187	3	S-species	4.0603818703991825	2.262087	0.4584364567888482	10
m	FALSE	25.03440898773187	4	S-species	0.5003322363568654	1.239161	0.4584364567888482	10
m	FALSE	25.03440898773187	5	S-species	2.3780928938111012	2	0.4584364567888482	10
m	FALSE	25.03440898773187	6	S-species	1.0138018929707386	1.613319	0.4584364567888482	10
m	FALSE	25.03440898773187	7	S-species	0.7589553713814259	1.436066	0.4584364567888482	10
m	FALSE	25.03440898773187	8	S-species	5.364410574937604	2.535142	0.4584364567888482	10
m	FALSE	25.03440898773187	9	S-species	2.1646939174486706	2.132169	0.4584364567888482	10
m	FALSE	25.03440898773187	10	S-species	2.3270477899584163	2.028718	0.4584364567888482	10
m	TRUE	25.03440898773187	1	S-species	0.07948387096774194	2.589791	2	6
m	TRUE	25.03440898773187	2	S-species	0	1.685576	2	6
m	TRUE	25.03440898773187	3	S-species	0.03448275862068964	2.262087	2	6
m	TRUE	25.03440898773187	4	S-species	0	1.239161	2	6
m	TRUE	25.03440898773187	5	E-species	24.828186693118802	2	2	6
m	TRUE	25.03440898773187	6	S-species	0	1.613319	2	6
m	TRUE	25.03440898773187	7	S-species	0	1.436066	2	6
m	TRUE	25.03440898773187	8	S-species	0.0797413793103448	2.535142	2	6
m	TRUE	25.03440898773187	9	S-species	0.010000000000000009	2.132169	2	6
m	TRUE	25.03440898773187	10	S-species	0.002514285714285725	2.028718	2	6
m	FALSE	26.352009460244602	1	S-species	5.2811569528169535	2.589791	0.44804929758562423	10
m	FALSE	26.352009460244602	2	S-species	1.5226202300916118	1.685576	0.44804929758562423	10
m	FALSE	26.352009460244602	3	S-species	4.272072124772013	2.262087	0.44804929758562423	10
m	FALSE	26.352009460244602	4	S-species	0.5303459722639067	1.239161	0.44804929758562423	10
m	FALSE	26.352009460244602	5	S-species	2.504415641827329	2	0.44804929758562423	10
m	FALSE	26.352009460244602	6	S-species	1.0698756309427104	1.613319	0.44804929758562423	10
m	FALSE	26.352009460244602	7	S-species	0.8023354664143495	1.436066	0.44804929758562423	10
m	FALSE	26.352009460244602	8	S-species	5.64038684525752	2.535142	0.44804929758562423	10
m	FALSE	26.352009460244602	9	S-species	2.278547217051016	2.132169	0.44804929758562423	10
m	FALSE	26.352009460244602	10	S-species	2.4502533788071927	2.028718	0.44804929758562423	10
m	TRUE	26.352009460244602	1	S-species	0.07948387096774198	2.589791	2	6
m	TRUE	26.352009460244602	2	S-species	0	1.685576	2	6
m	TRUE	26.352009460244602	3	S-species	0.03448275862068963	2.262087	2	6
m	TRUE	26.352009460244602	4	S-species	0	1.239161	2	6
m	TRUE	26.352009460244602	5	E-species	26.14578716563154	2	2	6
m	TRUE	26.352009460244602	6	S-species	0	1.613319	2	6
m	TRUE	26.352009460244602	7	S-species	0	1.436066	2	6
m	TRUE	26.352009460244602	8	S-species	0.07974137931034478	2.535142	2	6
m	TRUE	26.352009460244602	9	S-species	0.010000000000000002	2.132169	2	6
m	TRUE	26.352009460244602	10	S-species	0.002514285714285723	2.028718	2	6
m	FALSE	27.738957326019808	1	S-species	5.55271070332758	2.589791	0.4378657813650366	10
m	FALSE	27.738957326019808	2	S-species	1.6058326177315492	1.685576	0.4378657813650366	10
m	FALSE	27.738957326019808	3	S-species	4.494865028898683	2.262087	0.4378657813650366	10
m	FALSE	27.738957326019808	4	S-species	0.5620102530857407	1.239161	0.4378657813650366	10
m	FALSE	27.738957326019808	5	S-species	2.6374081032706953	2	0.4378657813650366	10
m	FALSE	27.738957326019808	6	S-species	1.1289491943071197	1.613319	0.4378657813650366	10
m	FALSE	27.738957326019808	7	S-species	0.8480642452560672	1.436066	0.4378657813650366	10
m	FALSE	27.738957326019808	8	S-species	5.930771309079239	2.535142	0.4378657813650366	10
m	FALSE	27.738957326019808	9	S-species	2.3983911310140464	2.132169	0.4378657813650366	10
m	FALSE	27.738957326019808	10	S-species	2.5799547400490885	2.028718	0.4378657813650366	10
m	TRUE	27.738957326019808	1	S-species	0.07948387096774198	2.589791	2	6
m	TRUE	27.738957326019808	2	S-species	0	1.685576	2	6
m	TRUE	27.738957326019808	3	S-species	0.03448275862068967	2.262087	2	6
m	TRUE	27.738957326019808	4	S-species	0	1.239161	2	6
m	TRUE	27.738957326019808	5	E-species	27.532735031406744	2	2	6
m	TRUE	27.738957326019808	6	S-species	0	1.613319	2	6
m	TRUE	27.738957326019808	7	S-species	0	1.436066	2	6
m	TRUE	27.738957326019808	8	S-species	0.07974137931034485	2.535142	2	6
m	TRUE	27.738957326019808	9	S-species	0.010000000000000005	2.132169	2	6
m	TRUE	27.738957326019808	10	S-species	0.0025142857142857328	2.028718	2	6
m	FALSE	29.198902447859314	1	S-species	5.838441529032607	2.589791	0.427883568961669	10
m	FALSE	29.198902447859314	2	S-species	1.6934782861347524	1.685576	0.427883568961669	10
m	FALSE	29.198902447859314	3	S-species	4.729343866982645	2.262087	0.427883568961669	10
m	FALSE	29.198902447859314	4	S-species	0.5954138893087936	1.239161	0.427883568961669	10
m	FALSE	29.198902447859314	5	S-species	2.7774218944629125	2	0.427883568961669	10
m	FALSE	29.198902447859314	6	S-species	1.1911817980431998	1.613319	0.427883568961669	10
m	FALSE	29.198902447859314	7	S-species	0.8962671160250828	1.436066	0.427883568961669	10
m	FALSE	29.198902447859314	8	S-species	6.236319093777626	2.535142	0.427883568961669	10
m	FALSE	29.198902447859314	9	S-species	2.5245409092744087	2.132169	0.427883568961669	10
m	FALSE	29.198902447859314	10	S-species	2.7164940648172866	2.028718	0.427883568961669	10
m	TRUE	29.198902447859314	1	S-species	0.07948387096774195	2.589791	2.0000000000000004	6
m	TRUE	29.198902447859314	2	S-species	0	1.685576	2.0000000000000004	6
m	TRUE	29.198902447859314	3	S-species	0.03448275862068961	2.262087	2.0000000000000004	6
m	TRUE	29.198902447859314	4	S-species	0	1.239161	2.0000000000000004	6
m	TRUE	29.198902447859314	5	E-species	28.99268015324625	2	2.0000000000000004	6
m	TRUE	29.198902447859314	6	S-species	0	1.613319	2.0000000000000004	6
m	TRUE	29.198902447859314	7	S-species	0	1.436066	2.0000000000000004	6
m	TRUE	29.198902447859314	8	S-species	0.0797413793103448	2.535142	2.0000000000000004	6
m	TRUE	29.198902447859314	9	S-species	0.009999999999999976	2.132169	2.0000000000000004	6
m	TRUE	29.198902447859314	10	S-species	0.0025142857142857137	2.028718	2.0000000000000004	6
m	FALSE	30.73568678660708	1	S-species	6.139092446108052	2.589791	0.41810025316586247	10
m	FALSE	30.73568678660708	2	S-species	1.7857920313546087	1.685576	0.41810025316586247	10
m	FALSE	30.73568678660708	3	S-species	4.97612259596272	2.262087	0.41810025316586247	10
m	FALSE	30.73568678660708	4	S-species	0.6306504137634712	1.239161	0.41810025316586247	10
m	FALSE	30.73568678660708	5	S-species	2.9248271522024285	2	0.41810025316586247	10
m	FALSE	30.73568678660708	6	S-species	1.2567410698380852	1.613319	0.41810025316586247	10
m	FALSE	30.73568678660708	7	S-species	0.9470761317410936	1.436066	0.41810025316586247	10
m	FALSE	30.73568678660708	8	S-species	6.557824990942963	2.535142	0.41810025316586247	10
m	FALSE	30.73568678660708	9	S-species	2.6573283927408093	2.132169	0.41810025316586247	10
m	FALSE	30.73568678660708	10	S-species	2.8602315619528453	2.028718	0.41810025316586247	10
m	TRUE	30.73568678660708	1	S-species	0.07948387096774195	2.589791	2.0000000000000004	6
m	TRUE	30.73568678660708	2	S-species	0	1.685576	2.0000000000000004	6
m	TRUE	30.73568678660708	3	S-species	0.03448275862068964	2.262087	2.0000000000000004	6
m	TRUE	30.73568678660708	4	S-species	0	1.239161	2.0000000000000004	6
m	TRUE	30.73568678660708	5	E-species	30.52946449199402	2	2.0000000000000004	6
m	TRUE	30.73568678660708	6	S-species	0	1.613319	2.0000000000000004	6
m	TRUE	30.73568678660708	7	S-species	0	1.436066	2.0000000000000004	6
m	TRUE	30.73568678660708	8	S-species	0.07974137931034479	2.535142	2.0000000000000004	6
m	TRUE	30.73568678660708	9	S-species	0.009999999999999988	2.132169	2.0000000000000004	6
m	TRUE	30.73568678660708	10	S-species	0.0025142857142857024	2.028718	2.0000000000000004	6
m	FALSE	32.35335451157245	1	S-species	6.455445498669229	2.589791	0.40851336560503276	10
m	FALSE	32.35335451157245	2	S-species	1.883021043551283	1.685576	0.40851336560503276	10
m	FALSE	32.35335451157245	3	S-species	5.235847459157439	2.262087	0.40851336560503276	10
m	FALSE	32.35335451157245	4	S-species	0.6678183314610548	1.239161	0.40851336560503276	10
m	FALSE	32.35335451157245	5	S-species	3.080013508912008	2	0.40851336560503276	10
m	FALSE	32.35335451157245	6	S-species	1.3258034937467469	1.613319	0.40851336560503276	10
m	FALSE	32.35335451157245	7	S-species	1.0006303412514772	1.436066	0.40851336560503276	10
m	FALSE	32.35335451157245	8	S-species	6.89612554183991	2.535142	0.40851336560503276	10
m	FALSE	32.35335451157245	9	S-species	2.797102886472717	2.132169	0.40851336560503276	10
m	FALSE	32.35335451157245	10	S-species	3.011546406510584	2.028718	0.40851336560503276	10
m	TRUE	32.35335451157245	1	S-species	0.07948387096774195	2.589791	2	6
m	TRUE	32.35335451157245	2	S-species	0	1.685576	2	6
m	TRUE	32.35335451157245	3	S-species	0.03448275862068969	2.262087	2	6
m	TRUE	32.35335451157245	4	S-species	0	1.239161	2	6
m	TRUE	32.35335451157245	5	E-species	32.147132216959385	2	2	6
m	TRUE	32.35335451157245	6	S-species	0	1.613319	2	6
m	TRUE	32.35335451157245	7	S-species	0	1.436066	2	6
m	TRUE	32.35335451157245	8	S-species	0.07974137931034486	2.535142	2	6
m	TRUE	32.35335451157245	9	S-species	0.010000000000000005	2.132169	2	6
m	TRUE	32.35335451157245	10	S-species	0.0025142857142857276	2.028718	2	6
m	FALSE	34.05616264308097	1	S-species	6.788323810774403	2.589791	0.3991203832972516	10
m	FALSE	34.05616264308097	2	S-species	1.9854255602907185	1.685576	0.3991203832972516	10
m	FALSE	34.05616264308097	3	S-species	5.509198684819593	2.262087	0.3991203832972516	10
m	FALSE	34.05616264308097	4	S-species	0.7070213826134486	1.239161	0.3991203832972516	10
m	FALSE	34.05616264308097	5	S-species	3.2433911191198788	2	0.3991203832972516	10
m	FALSE	34.05616264308097	6	S-species	1.3985548772254426	1.613319	0.3991203832972516	10
m	FALSE	34.05616264308097	7	S-species	1.057076158658603	1.436066	0.3991203832972516	10
m	FALSE	34.05616264308097	8	S-species	7.25210123257217	2.535142	0.3991203832972516	10
m	FALSE	34.05616264308097	9	S-species	2.9442320788150393	2.132169	0.3991203832972516	10
m	FALSE	34.05616264308097	10	S-species	3.170837738191673	2.028718	0.3991203832972516	10
m	TRUE	34.05616264308097	1	S-species	0.07948387096774198	2.589791	2	6
m	TRUE	34.05616264308097	2	S-species	0	1.685576	2	6
m	TRUE	34.05616264308097	3	S-species	0.03448275862068967	2.262087	2	6
m	TRUE	34.05616264308097	4	S-species	0	1.239161	2	6
m	TRUE	34.05616264308097	5	E-species	33.849940348467904	2	2	6
m	TRUE	34.05616264308097	6	S-species	0	1.613319	2	6
m	TRUE	34.05616264308097	7	S-species	0	1.436066	2	6
m	TRUE	34.05616264308097	8	S-species	0.07974137931034488	2.535142	2	6
m	TRUE	34.05616264308097	9	S-species	0.010000000000000005	2.132169	2	6
m	TRUE	34.05616264308097	10	S-species	0.0025142857142857232	2.028718	2	6
m	FALSE	35.8485922551595	1	S-species	7.138593746374316	2.589791	0.3899187348843691	10
m	FALSE	35.8485922551595	2	S-species	2.09327955425311	1.685576	0.3899187348843691	10
m	FALSE	35.8485922551595	3	S-species	5.796892274069514	2.262087	0.3899187348843691	10
m	FALSE	35.8485922551595	4	S-species	0.7483688195304219	1.239161	0.3899187348843691	10
m	FALSE	35.8485922551595	5	S-species	3.415391739976471	2	0.3899187348843691	10
m	FALSE	35.8485922551595	6	S-species	1.4751908427694134	1.613319	0.3899187348843691	10
m	FALSE	35.8485922551595	7	S-species	1.1165677522224373	1.436066	0.3899187348843691	10
m	FALSE	35.8485922551595	8	S-species	7.6266788047255	2.535142	0.3899187348843691	10
m	FALSE	35.8485922551595	9	S-species	3.099103008907537	2.132169	0.3899187348843691	10
m	FALSE	35.8485922551595	10	S-species	3.338525712330778	2.028718	0.3899187348843691	10
m	TRUE	35.8485922551595	1	S-species	0.07948387096774195	2.589791	2	6
m	TRUE	35.8485922551595	2	S-species	0	1.685576	2	6
m	TRUE	35.8485922551595	3	S-species	0.03448275862068964	2.262087	2	6
m	TRUE	35.8485922551595	4	S-species	0	1.239161	2	6
m	TRUE	35.8485922551595	5	E-species	35.64236996054644	2	2	6
m	TRUE	35.8485922551595	6	S-species	0	1.613319	2	6
m	TRUE	35.8485922551595	7	S-species	0	1.436066	2	6
m	TRUE	35.8485922551595	8	S-species	0.07974137931034478	2.535142	2	6
m	TRUE	35.8485922551595	9	S-species	0.009999999999999995	2.132169	2	6
m	TRUE	35.8485922551595	10	S-species	0.002514285714285719	2.028718	2	6
m	FALSE	37.735360267836036	1	S-species	7.5071671828875335	2.589791	0.38090580655250106	10
m	FALSE	37.735360267836036	2	S-species	2.2068714571624914	1.685576	0.38090580655250106	10
m	FALSE	37.735360267836036	3	S-species	6.099681882910782	2.262087	0.38090580655250106	10
m	FALSE	37.735360267836036	4	S-species	0.7919756981255534	1.239161	0.38090580655250106	10
m	FALSE	37.735360267836036	5	S-species	3.5964698686508996	2	0.38090580655250106	10
m	FALSE	37.735360267836036	6	S-species	1.5559173454503483	1.613319	0.38090580655250106	10
m	FALSE	37.735360267836036	7	S-species	1.179267453764216	1.436066	0.38090580655250106	10
m	FALSE	37.735360267836036	8	S-species	8.020833687565458	2.535142	0.38090580655250106	10
m	FALSE	37.735360267836036	9	S-species	3.2621230851148857	2.132169	0.38090580655250106	10
m	FALSE	37.735360267836036	10	S-species	3.51505260620387	2.028718	0.38090580655250106	10
m	TRUE	37.735360267836036	1	S-species	0.07948387096774194	2.589791	2	6
m	TRUE	37.735360267836036	2	S-species	0	1.685576	2	6
m	TRUE	37.735360267836036	3	S-species	0.03448275862068962	2.262087	2	6
m	TRUE	37.735360267836036	4	S-species	0	1.239161	2	6
m	TRUE	37.735360267836036	5	E-species	37.52913797322297	2	2	6
m	TRUE	37.735360267836036	6	S-species	0	1.613319	2	6
m	TRUE	37.735360267836036	7	S-species	0	1.436066	2	6
m	TRUE	37.735360267836036	8	S-species	0.07974137931034478	2.535142	2	6
m	TRUE	37.735360267836036	9	S-species	0.009999999999999988	2.132169	2	6
m	TRUE	37.735360267836036	10	S-species	0.002514285714285719	2.028718	2	6
m	FALSE	39.7214318600875	1	S-species	7.895003904380754	2.589791	0.3720789476481409	10
m	FALSE	39.7214318600875	2	S-species	2.3265049218444624	1.685576	0.3720789476481409	10
m	FALSE	39.7214318600875	3	S-species	6.418360803279616	2.262087	0.3720789476481409	10
m	FALSE	39.7214318600875	4	S-species	0.8379631848006395	1.239161	0.3720789476481409	10
m	FALSE	39.7214318600875	5	S-species	3.7871039396012547	2	0.3720789476481409	10
m	FALSE	39.7214318600875	6	S-species	1.64095121771738	1.613319	0.3720789476481409	10
m	FALSE	39.7214318600875	7	S-species	1.2453461896510087	1.436066	0.3720789476481409	10
m	FALSE	39.7214318600875	8	S-species	8.43559255818625	2.535142	0.3720789476481409	10
m	FALSE	39.7214318600875	9	S-species	3.433721157057582	2.132169	0.3720789476481409	10
m	FALSE	39.7214318600875	10	S-species	3.7008839835685476	2.028718	0.3720789476481409	10
m	TRUE	39.7214318600875	1	S-species	0.07948387096774195	2.589791	2	6
m	TRUE	39.7214318600875	2	S-species	0	1.685576	2	6
m	TRUE	39.7214318600875	3	S-species	0.034482758620689655	2.262087	2	6
m	TRUE	39.7214318600875	4	S-species	0	1.239161	2	6
m	TRUE	39.7214318600875	5	E-species	39.515209565474436	2	2	6
m	TRUE	39.7214318600875	6	S-species	0	1.613319	2	6
m	TRUE	39.7214318600875	7	S-species	0	1.436066	2	6
m	TRUE	39.7214318600875	8	S-species	0.07974137931034483	2.535142	2	6
m	TRUE	39.7214318600875	9	S-species	0.01	2.132169	2	6
m	TRUE	39.7214318600875	10	S-species	0.002514285714285735	2.028718	2	6
m	FALSE	41.81203353609996	1	S-species	8.303114120647448	2.589791	0.36343547599853426	10
m	FALSE	41.81203353609996	2	S-species	2.452499624419413	1.685576	0.36343547599853426	10
m	FALSE	41.81203353609996	3	S-species	6.753764048339721	2.262087	0.36343547599853426	10
m	FALSE	41.81203353609996	4	S-species	0.8864588795188197	1.239161	0.36343547599853426	10
m	FALSE	41.81203353609996	5	S-species	3.9877975848700555	2	0.36343547599853426	10
m	FALSE	41.81203353609996	6	S-species	1.7305207428970955	1.613319	0.36343547599853426	10
m	FALSE	41.81203353609996	7	S-species	1.3149839344977867	1.436066	0.36343547599853426	10
m	FALSE	41.81203353609996	8	S-species	8.87203603634328	2.535142	0.36343547599853426	10
m	FALSE	41.81203353609996	9	S-species	3.614348644064563	2.132169	0.36343547599853426	10
m	FALSE	41.81203353609996	10	S-species	3.8965099205017775	2.028718	0.36343547599853426	10
m	TRUE	41.81203353609996	1	S-species	0.07948387096774198	2.589791	2	6
m	TRUE	41.81203353609996	2	S-species	0	1.685576	2	6
m	TRUE	41.81203353609996	3	S-species	0.03448275862068966	2.262087	2	6
m	TRUE	41.81203353609996	4	S-species	0	1.239161	2	6
m	TRUE	41.81203353609996	5	E-species	41.6058112414869	2	2	6
m	TRUE	41.81203353609996	6	S-species	0	1.613319	2	6
m	TRUE	41.81203353609996	7	S-species	0	1.436066	2	6
m	TRUE	41.81203353609996	8	S-species	0.0797413793103448	2.535142	2	6
m	TRUE	41.81203353609996	9	S-species	0.010000000000000002	2.132169	2	6
m	TRUE	41.81203353609996	10	S-species	0.002514285714285724	2.028718	2	6
m	FALSE	44.01266687922706	1	S-species	8.732561118809757	2.589791	0.35497268294521334	10
m	FALSE	44.01266687922706	2	S-species	2.5851921087443297	1.685576	0.35497268294521334	10
m	FALSE	44.01266687922706	3	S-species	7.106770547508691	2.262087	0.35497268294521334	10
m	FALSE	44.01266687922706	4	S-species	0.9375971559193802	1.239161	0.35497268294521334	10
m	FALSE	44.01266687922706	5	S-species	4.199080960722373	2	0.35497268294521334	10
m	FALSE	44.01266687922706	6	S-species	1.8248662589036906	1.613319	0.35497268294521334	10
m	FALSE	44.01266687922706	7	S-species	1.3883701887835271	1.436066	0.35497268294521334	10
m	FALSE	44.01266687922706	8	S-species	9.331301521056634	2.535142	0.35497268294521334	10
m	FALSE	44.01266687922706	9	S-species	3.8044807230172326	2.132169	0.35497268294521334	10
m	FALSE	44.01266687922706	10	S-species	4.102446295761447	2.028718	0.35497268294521334	10
m	TRUE	44.01266687922706	1	S-species	0.07948387096774195	2.589791	2	6
m	TRUE	44.01266687922706	2	S-species	0	1.685576	2	6
m	TRUE	44.01266687922706	3	S-species	0.03448275862068964	2.262087	2	6
m	TRUE	44.01266687922706	4	S-species	0	1.239161	2	6
m	TRUE	44.01266687922706	5	E-species	43.806444584614	2	2	6
m	TRUE	44.01266687922706	6	S-species	0	1.613319	2	6
m	TRUE	44.01266687922706	7	S-species	0	1.436066	2	6
m	TRUE	44.01266687922706	8	S-species	0.07974137931034483	2.535142	2	6
m	TRUE	44.01266687922706	9	S-species	0.010000000000000002	2.132169	2	6
m	TRUE	44.01266687922706	10	S-species	0.002514285714285733	2.028718	2	6
m	FALSE	46.32912302984095	1	S-species	9.184464054417065	2.589791	0.3466878380998133	10
m	FALSE	46.32912302984095	2	S-species	2.7249366753275046	1.685576	0.3466878380998133	10
m	FALSE	46.32912302984095	3	S-species	7.478305456990855	2.262087	0.3466878380998133	10
m	FALSE	46.32912302984095	4	S-species	0.9915195193721025	1.239161	0.3466878380998133	10
m	FALSE	46.32912302984095	5	S-species	4.421512144118559	2	0.3466878380998133	10
m	FALSE	46.32912302984095	6	S-species	1.9242407937499242	1.613319	0.3466878380998133	10
m	FALSE	46.32912302984095	7	S-species	1.4657044816408433	1.436066	0.3466878380998133	10
m	FALSE	46.32912302984095	8	S-species	9.814586176445594	2.535142	0.3466878380998133	10
m	FALSE	46.32912302984095	9	S-species	4.00461757871067	2.132169	0.3466878380998133	10
m	FALSE	46.32912302984095	10	S-species	4.319236149067829	2.028718	0.3466878380998133	10
m	TRUE	46.32912302984095	1	S-species	0.07948387096774195	2.589791	2	6
m	TRUE	46.32912302984095	2	S-species	0	1.685576	2	6
m	TRUE	46.32912302984095	3	S-species	0.03448275862068964	2.262087	2	6
m	TRUE	46.32912302984095	4	S-species	0	1.239161	2	6
m	TRUE	46.32912302984095	5	E-species	46.12290073522789	2	2	6
m	TRUE	46.32912302984095	6	S-species	0	1.613319	2	6
m	TRUE	46.32912302984095	7	S-species	0	1.436066	2	6
m	TRUE	46.32912302984095	8	S-species	0.0797413793103448	2.535142	2	6
m	TRUE	46.32912302984095	9	S-species	0.009999999999999997	2.132169	2	6
m	TRUE	46.32912302984095	10	S-species	0.0025142857142857206	2.028718	2	6
m	FALSE	48.76749792517534	1	S-species	9.660000889381573	2.589791	0.3385781938314293	10
m	FALSE	48.76749792517534	2	S-species	2.8721063170575123	1.685576	0.3385781938314293	10
m	FALSE	48.76749792517534	3	S-species	7.869342591895252	2.262087	0.3385781938314293	10
m	FALSE	48.76749792517534	4	S-species	1.0483749839163203	1.239161	0.3385781938314293	10
m	FALSE	48.76749792517534	5	S-species	4.655678602697412	2	0.3385781938314293	10
m	FALSE	48.76749792517534	6	S-species	2.028910734533235	1.613319	0.3385781938314293	10
m	FALSE	48.76749792517534	7	S-species	1.5471969001449695	1.436066	0.3385781938314293	10
m	FALSE	48.76749792517534	8	S-species	10.323150074646776	2.535142	0.3385781938314293	10
m	FALSE	48.76749792517534	9	S-species	4.215285720022397	2.132169	0.3385781938314293	10
m	FALSE	48.76749792517534	10	S-species	4.547451110879892	2.028718	0.3385781938314293	10
m	TRUE	48.76749792517534	1	S-species	0.07948387096774195	2.589791	2.0000000000000004	6
m	TRUE	48.76749792517534	2	S-species	0	1.685576	2.0000000000000004	6
m	TRUE	48.76749792517534	3	S-species	0.034482758620689655	2.262087	2.0000000000000004	6
m	TRUE	48.76749792517534	4	S-species	0	1.239161	2.0000000000000004	6
m	TRUE	48.76749792517534	5	E-species	48.56127563056228	2	2.0000000000000004	6
m	TRUE	48.76749792517534	6	S-species	0	1.613319	2.0000000000000004	6
m	TRUE	48.76749792517534	7	S-species	0	1.436066	2.0000000000000004	6
m	TRUE	48.76749792517534	8	S-species	0.0797413793103448	2.535142	2.0000000000000004	6
m	TRUE	48.76749792517534	9	S-species	0.010000000000000004	2.132169	2.0000000000000004	6
m	TRUE	48.76749792517534	10	S-species	0.002514285714285716	2.028718	2.0000000000000004	6
m	FALSE	51.33420834126559	1	S-species	10.16041148447762	2.589791	0.33064098949486187	10
m	FALSE	51.33420834126559	2	S-species	3.02709370421112	1.685576	0.33064098949486187	10
m	FALSE	51.33420834126559	3	S-species	8.280906986337442	2.262087	0.33064098949486187	10
m	FALSE	51.33420834126559	4	S-species	1.108320469079604	1.239161	0.33064098949486187	10
m	FALSE	51.33420834126559	5	S-species	4.902198742139024	2	0.33064098949486187	10
m	FALSE	51.33420834126559	6	S-species	2.1391565316595864	1.613319	0.33064098949486187	10
m	FALSE	51.33420834126559	7	S-species	1.6330686464977051	1.436066	0.33064098949486187	10
m	FALSE	51.33420834126559	8	S-species	10.85831950408184	2.535142	0.33064098949486187	10
m	FALSE	51.33420834126559	9	S-species	4.4370393653522076	2.132169	0.33064098949486187	10
m	FALSE	51.33420834126559	10	S-species	4.787692907429435	2.028718	0.33064098949486187	10
m	TRUE	51.33420834126559	1	S-species	0.07948387096774195	2.589791	1.9999999999999998	6
m	TRUE	51.33420834126559	2	S-species	0	1.685576	1.9999999999999998	6
m	TRUE	51.33420834126559	3	S-species	0.03448275862068966	2.262087	1.9999999999999998	6
m	TRUE	51.33420834126559	4	S-species	0	1.239161	1.9999999999999998	6
m	TRUE	51.33420834126559	5	E-species	51.127986046652524	2	1.9999999999999998	6
m	TRUE	51.33420834126559	6	S-species	0	1.613319	1.9999999999999998	6
m	TRUE	51.33420834126559	7	S-species	0	1.436066	1.9999999999999998	6
m	TRUE	51.33420834126559	8	S-species	0.0797413793103448	2.535142	1.9999999999999998	6
